PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
381,0.197422,0.0386,0.0211795,0.00558183,0.0868205,480,0,0.392057,18.5111,1.60714,70.2381
382,0.252708,0.0386,0.0327138,0.00558183,0.134103,480,0,0.392057,11.9844,1.60714,70.2381
383,0.333175,0.0386,0.0837176,0.00558183,0.34318,480,0,0.392057,4.68309,1.60714,70.2381
384,0.248309,0.0386,0.0181006,0.00558183,0.0741991,480,0,0.392057,21.6599,1.60714,70.2381
385,0.255882,0.0386,0.00701465,0.00558183,0.0287549,480,0,0.392057,55.8911,1.60714,70.2381
386,0.273848,0.0386,0.0329001,0.00558183,0.134866,480,0,0.392057,11.9166,1.60714,70.2381
387,0.319027,0.0386,0.0103949,0.00558183,0.0426115,480,0,0.392057,37.7162,1.60714,70.2381
388,0.305606,0.0386,0.145287,0.00558183,0.595568,480,0,0.392057,2.6985,1.60714,70.2381
389,0.307243,0.0386,0.0132206,0.00558183,0.0541945,480,0,0.392057,29.6551,1.60714,70.2381
390,0.236482,0.0386,0.0107843,0.00558183,0.0442075,480,0,0.392057,36.3545,1.60714,70.2381
391,0.369075,0.0386,0.00682848,0.00558183,0.0279917,480,0,0.392057,57.415,1.60714,70.2381
392,0.859081,0.0386,0.0121746,0.00558183,0.0499068,480,0,0.392057,32.2029,1.60714,70.2381
393,0.542111,0.0386,0.0147173,0.00558183,0.06033,480,0,0.392057,26.6392,1.60714,70.2381
394,0.179275,0.0386,0.0146242,0.00558183,0.0599485,480,0,0.392057,26.8087,1.60714,70.2381
395,0.516112,0.0386,0.0674273,0.00558183,0.276402,480,0,0.392057,5.81451,1.60714,70.2381
396,0.411632,0.0386,0.0466422,0.00558183,0.191199,480,0,0.392057,8.40562,1.60714,70.2381
397,0.335604,0.0386,0.235422,0.00558183,0.965055,480,0,0.392057,1.66534,1.60714,70.2381
398,0.355804,0.0386,0.201437,0.00558183,0.825742,480,0,0.392057,1.9463,1.60714,70.2381
399,0.14172,0.0386,0.0342176,0.00558183,0.140267,480,0,0.392057,11.4578,1.60714,70.2381
400,0.0184362,0.0386,0.0771378,0.00558183,0.316208,480,0,0.392057,5.08255,1.60714,70.2381
401,0.337119,0.0386,0.059521,0.00558183,0.243992,480,0,0.392057,6.58686,1.60714,70.2381
402,0.518805,0.0386,0.0689263,0.00558183,0.282547,480,0,0.392057,5.68806,1.60714,70.2381
403,0.165059,0.0386,0.010054,0.00558183,0.0412141,480,0,0.392057,38.995,1.60714,70.2381
404,0.700978,0.0386,0.0791379,0.00558183,0.324407,480,0,0.392057,4.9541,1.60714,70.2381
405,0.385602,0.0386,0.0784281,0.00558183,0.321497,480,0,0.392057,4.99894,1.60714,70.2381
406,0.546151,0.0386,0.297809,0.00558183,1.2208,480,0,0.392057,1.31647,1.60714,70.2381
407,0.265548,0.0386,0.0207946,0.00558183,0.0852423,480,0,0.392057,18.8538,1.60714,70.2381
408,0.315082,0.0386,0.0808726,0.00558183,0.331518,480,0,0.392057,4.84783,1.60714,70.2381
409,0.329869,0.0386,0.0588633,0.00558183,0.241296,480,0,0.392057,6.66046,1.60714,70.2381
410,0.802588,0.0386,0.0253853,0.00558183,0.104061,480,0,0.392057,15.4443,1.60714,70.2381
411,0.101632,0.0386,0.00464274,0.00558183,0.0190318,480,0,0.392057,84.4452,1.60714,70.2381
412,0.287703,0.0386,0.0375463,0.00558183,0.153912,480,0,0.392057,10.442,1.60714,70.2381
413,0.310395,0.0386,0.063063,0.00558183,0.258512,480,0,0.392057,6.2169,1.60714,70.2381
414,0.0982074,0.0386,0.00374728,0.00558183,0.0153611,480,0,0.392057,104.624,1.60714,70.2381
415,0.223679,0.0386,0.00803044,0.00558183,0.0329188,480,0,0.392057,48.8214,1.60714,70.2381
416,0.669929,0.0386,0.0903362,0.00558183,0.370312,480,0,0.392057,4.33997,1.60714,70.2381
417,0.348663,0.0386,0.0194188,0.00558183,0.0796028,480,0,0.392057,20.1895,1.60714,70.2381
418,0.0660886,0.0386,0.0476707,0.00558183,0.195415,480,0,0.392057,8.22427,1.60714,70.2381
419,0.194611,0.0386,0.0270476,0.00558183,0.110875,480,0,0.392057,14.4951,1.60714,70.2381
420,0.510858,0.0386,0.0821667,0.00558183,0.336823,480,0,0.392057,4.77148,1.60714,70.2381
421,0.298132,0.0386,0.0550945,0.00558183,0.225847,480,0,0.392057,7.11608,1.60714,70.2381
422,0.445339,0.0386,0.0104412,0.00558183,0.0428014,480,0,0.392057,37.5489,1.60714,70.2381
423,0.557696,0.0386,0.0532067,0.00558183,0.218108,480,0,0.392057,7.36856,1.60714,70.2381
424,0.379316,0.0386,0.0283378,0.00558183,0.116164,480,0,0.392057,13.8351,1.60714,70.2381
425,0.802187,0.0386,0.00639659,0.00558183,0.0262213,480,0,0.392057,61.2916,1.60714,70.2381
