PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
164,0.297707,0.0386,0.0342953,0.00634218,0.134589,360,0.24338,0.267278,7.79342,1.04891,42.1429
165,0.290501,0.0386,0.693897,0.00634218,2.72314,360,0.24338,0.267278,0.385183,1.04891,42.1429
166,0.0718842,0.0386,0.133393,0.00634218,0.52349,360,0.24338,0.267278,2.00368,1.04891,42.1429
167,0.220342,0.0386,0.0154819,0.00634218,0.0607574,360,0.24338,0.267278,17.2639,1.04891,42.1429
168,0.429934,0.0386,0.00859818,0.00634218,0.0337429,360,0.24338,0.267278,31.0854,1.04891,42.1429
169,0.106894,0.0386,0.126323,0.00634218,0.495744,360,0.24338,0.267278,2.11583,1.04891,42.1429
170,0.252262,0.0386,0.0311808,0.00634218,0.122366,360,0.24338,0.267278,8.57187,1.04891,42.1429
171,0.113056,0.0386,0.00791892,0.00634218,0.0310772,360,0.24338,0.267278,33.7518,1.04891,42.1429
172,0.301213,0.0386,0.0268282,0.00634218,0.105285,360,0.24338,0.267278,9.96255,1.04891,42.1429
173,0.323635,0.0386,0.025304,0.00634218,0.0993035,360,0.24338,0.267278,10.5627,1.04891,42.1429
174,0.235507,0.0386,0.32878,0.00634218,1.29027,360,0.24338,0.267278,0.812936,1.04891,42.1429
175,0.419137,0.0386,0.0377307,0.00634218,0.148071,360,0.24338,0.267278,7.08381,1.04891,42.1429
176,0.234613,0.0386,0.00543828,0.00634218,0.0213421,360,0.24338,0.267278,49.1474,1.04891,42.1429
177,0.301521,0.0386,0.0208045,0.00634218,0.0816456,360,0.24338,0.267278,12.8471,1.04891,42.1429
178,0.306546,0.0386,0.141565,0.00634218,0.555562,360,0.24338,0.267278,1.88801,1.04891,42.1429
179,0.104047,0.0386,0.0656119,0.00634218,0.257489,360,0.24338,0.267278,4.07361,1.04891,42.1429
180,0.120185,0.0386,0.00786334,0.00634218,0.030859,360,0.24338,0.267278,33.9903,1.04891,42.1429
181,0.206537,0.0386,0.0274902,0.00634218,0.107883,360,0.24338,0.267278,9.72266,1.04891,42.1429
182,0.541678,0.0386,0.0260081,0.00634218,0.102067,360,0.24338,0.267278,10.2767,1.04891,42.1429
183,0.152215,0.0386,0.0192684,0.00634218,0.0756175,360,0.24338,0.267278,13.8713,1.04891,42.1429
184,0.24196,0.0386,0.0117,0.00634218,0.0459158,360,0.24338,0.267278,22.8442,1.04891,42.1429
185,0.0804865,0.0386,0.0114921,0.00634218,0.0450997,360,0.24338,0.267278,23.2576,1.04891,42.1429
186,0.171215,0.0386,0.0662616,0.00634218,0.260038,360,0.24338,0.267278,4.03367,1.04891,42.1429
187,0.319532,0.0386,0.0134715,0.00634218,0.0528678,360,0.24338,0.267278,19.8402,1.04891,42.1429
188,0.374676,0.0386,0.0262307,0.00634218,0.10294,360,0.24338,0.267278,10.1895,1.04891,42.1429
189,0.100054,0.0386,0.355301,0.00634218,1.39435,360,0.24338,0.267278,0.752257,1.04891,42.1429
190,0.166278,0.0386,0.0423462,0.00634218,0.166184,360,0.24338,0.267278,6.31172,1.04891,42.1429
191,0.733709,0.0386,0.100958,0.00634218,0.396202,360,0.24338,0.267278,2.64741,1.04891,42.1429
192,0.241171,0.0386,0.0211015,0.00634218,0.0828113,360,0.24338,0.267278,12.6663,1.04891,42.1429
193,0.465816,0.0386,0.0142468,0.00634218,0.0559105,360,0.24338,0.267278,18.7605,1.04891,42.1429
194,0.54802,0.0386,0.0429735,0.00634218,0.168646,360,0.24338,0.267278,6.21959,1.04891,42.1429
195,0.165485,0.0386,0.0396688,0.00634218,0.155677,360,0.24338,0.267278,6.73773,1.04891,42.1429
196,0.355983,0.0386,0.0431539,0.00634218,0.169354,360,0.24338,0.267278,6.19359,1.04891,42.1429
197,0.275753,0.0386,0.012496,0.00634218,0.0490395,360,0.24338,0.267278,21.3891,1.04891,42.1429
